Stichtag;Geschlecht;Staatsangehörigkeit;Bundesland Schlüssel;Bundesland;Berufsabschluss;Sozialversicherungspflichtig Beschäftigte (SvB)
Mrz 25;Frauen;Ausländer;1000000;Schleswig-Holstein;Anerkannter Berufsabschluss;13.080
Mrz 25;Frauen;Ausländer;1000000;Schleswig-Holstein;Akademischer Berufsabschluss;8.270
Mrz 25;Frauen;Ausländer;2000000;Hamburg;Ohne Berufsabschluss;15.580
Mrz 25;Frauen;Ausländer;2000000;Hamburg;Anerkannter Berufsabschluss;19.710
Mrz 25;Frauen;Ausländer;2000000;Hamburg;Akademischer Berufsabschluss;22.110
Mrz 25;Frauen;Ausländer;3000000;Niedersachsen;Ohne Berufsabschluss;38.410
Mrz 25;Frauen;Ausländer;3000000;Niedersachsen;Anerkannter Berufsabschluss;44.990
Mrz 25;Frauen;Ausländer;3000000;Niedersachsen;Akademischer Berufsabschluss;27.320
Mrz 25;Frauen;Ausländer;4000000;Bremen;Ohne Berufsabschluss;5.060
Mrz 25;Frauen;Ausländer;4000000;Bremen;Anerkannter Berufsabschluss;5.720
Mrz 25;Frauen;Ausländer;4000000;Bremen;Akademischer Berufsabschluss;4.690
Mrz 25;Frauen;Ausländer;5000000;Nordrhein-Westfalen;Ohne Berufsabschluss;117.110
Mrz 25;Frauen;Ausländer;5000000;Nordrhein-Westfalen;Anerkannter Berufsabschluss;136.190
Mrz 25;Frauen;Ausländer;5000000;Nordrhein-Westfalen;Akademischer Berufsabschluss;87.150
Mrz 25;Frauen;Ausländer;6000000;Hessen;Ohne Berufsabschluss;48.680
Mrz 25;Frauen;Ausländer;6000000;Hessen;Anerkannter Berufsabschluss;67.530
Mrz 25;Frauen;Ausländer;6000000;Hessen;Akademischer Berufsabschluss;55.340
Mrz 25;Frauen;Ausländer;7000000;Rheinland-Pfalz;Ohne Berufsabschluss;22.340
Mrz 25;Frauen;Ausländer;7000000;Rheinland-Pfalz;Anerkannter Berufsabschluss;29.410
Mrz 25;Frauen;Ausländer;7000000;Rheinland-Pfalz;Akademischer Berufsabschluss;15.630
Mrz 25;Frauen;Ausländer;8000000;Baden-Württemberg;Ohne Berufsabschluss;100.090
Mrz 25;Frauen;Ausländer;8000000;Baden-Württemberg;Anerkannter Berufsabschluss;147.460
Mrz 25;Frauen;Ausländer;8000000;Baden-Württemberg;Akademischer Berufsabschluss;80.140
Mrz 25;Frauen;Ausländer;9000000;Bayern;Ohne Berufsabschluss;97.320
Mrz 25;Frauen;Ausländer;9000000;Bayern;Anerkannter Berufsabschluss;157.660
Mrz 25;Frauen;Ausländer;9000000;Bayern;Akademischer Berufsabschluss;115.270
Mrz 25;Frauen;Ausländer;10000000;Saarland;Ohne Berufsabschluss;5.820
Mrz 25;Frauen;Ausländer;10000000;Saarland;Anerkannter Berufsabschluss;8.060
Mrz 25;Frauen;Ausländer;10000000;Saarland;Akademischer Berufsabschluss;3.950
Mrz 25;Frauen;Ausländer;11000000;Berlin;Ohne Berufsabschluss;23.980
Mrz 25;Frauen;Ausländer;11000000;Berlin;Anerkannter Berufsabschluss;30.210
Mrz 25;Frauen;Ausländer;11000000;Berlin;Akademischer Berufsabschluss;62.980
Mrz 25;Frauen;Ausländer;12000000;Brandenburg;Ohne Berufsabschluss;6.750
Mrz 25;Frauen;Ausländer;12000000;Brandenburg;Anerkannter Berufsabschluss;10.420
Mrz 25;Frauen;Ausländer;12000000;Brandenburg;Akademischer Berufsabschluss;9.930
Mrz 25;Frauen;Ausländer;13000000;Mecklenburg-Vorpommern;Ohne Berufsabschluss;2.940
Mrz 25;Frauen;Ausländer;13000000;Mecklenburg-Vorpommern;Anerkannter Berufsabschluss;4.890
Mrz 25;Frauen;Ausländer;13000000;Mecklenburg-Vorpommern;Akademischer Berufsabschluss;4.310
Mrz 25;Frauen;Ausländer;14000000;Sachsen;Ohne Berufsabschluss;9.120
Mrz 25;Frauen;Ausländer;14000000;Sachsen;Anerkannter Berufsabschluss;16.290
Mrz 25;Frauen;Ausländer;14000000;Sachsen;Akademischer Berufsabschluss;17.180
Mrz 25;Frauen;Ausländer;15000000;Sachsen-Anhalt;Ohne Berufsabschluss;4.620
Mrz 25;Frauen;Ausländer;15000000;Sachsen-Anhalt;Anerkannter Berufsabschluss;5.730
Mrz 25;Frauen;Ausländer;15000000;Sachsen-Anhalt;Akademischer Berufsabschluss;5.470
Mrz 25;Frauen;Ausländer;16000000;Thüringen;Ohne Berufsabschluss;6.440
Mrz 25;Frauen;Ausländer;16000000;Thüringen;Anerkannter Berufsabschluss;7.960
Mrz 25;Frauen;Ausländer;16000000;Thüringen;Akademischer Berufsabschluss;6.550
Mrz 25;Frauen;Deutsche;1000000;Schleswig-Holstein;Ohne Berufsabschluss;47.120
Mrz 25;Frauen;Deutsche;1000000;Schleswig-Holstein;Anerkannter Berufsabschluss;320.370
Mrz 25;Frauen;Deutsche;1000000;Schleswig-Holstein;Akademischer Berufsabschluss;73.240
Mrz 25;Frauen;Deutsche;2000000;Hamburg;Ohne Berufsabschluss;40.700
Mrz 25;Frauen;Deutsche;2000000;Hamburg;Anerkannter Berufsabschluss;224.350
Mrz 25;Frauen;Deutsche;2000000;Hamburg;Akademischer Berufsabschluss;134.400
Mrz 25;Frauen;Deutsche;3000000;Niedersachsen;Ohne Berufsabschluss;131.720
Mrz 25;Frauen;Deutsche;3000000;Niedersachsen;Anerkannter Berufsabschluss;905.420
Mrz 25;Frauen;Deutsche;3000000;Niedersachsen;Akademischer Berufsabschluss;210.740
Mrz 25;Frauen;Deutsche;4000000;Bremen;Ohne Berufsabschluss;14.430
Mrz 25;Frauen;Deutsche;4000000;Bremen;Anerkannter Berufsabschluss;81.550
Mrz 25;Frauen;Deutsche;4000000;Bremen;Akademischer Berufsabschluss;30.120
Mrz 25;Frauen;Deutsche;5000000;Nordrhein-Westfalen;Ohne Berufsabschluss;345.550
Mrz 25;Frauen;Deutsche;5000000;Nordrhein-Westfalen;Anerkannter Berufsabschluss;1.847.130
Mrz 25;Frauen;Deutsche;5000000;Nordrhein-Westfalen;Akademischer Berufsabschluss;577.190
Mrz 25;Frauen;Deutsche;6000000;Hessen;Ohne Berufsabschluss;108.500
Mrz 25;Frauen;Deutsche;6000000;Hessen;Anerkannter Berufsabschluss;630.630
Mrz 25;Frauen;Deutsche;6000000;Hessen;Akademischer Berufsabschluss;255.270
Mrz 25;Frauen;Deutsche;7000000;Rheinland-Pfalz;Ohne Berufsabschluss;68.110
Mrz 25;Frauen;Deutsche;7000000;Rheinland-Pfalz;Anerkannter Berufsabschluss;419.400
Mrz 25;Frauen;Deutsche;7000000;Rheinland-Pfalz;Akademischer Berufsabschluss;97.180
Mrz 25;Frauen;Deutsche;8000000;Baden-Württemberg;Ohne Berufsabschluss;197.070
Mrz 25;Frauen;Deutsche;8000000;Baden-Württemberg;Anerkannter Berufsabschluss;1.199.400
Mrz 25;Frauen;Deutsche;8000000;Baden-Württemberg;Akademischer Berufsabschluss;404.260
Mrz 25;Frauen;Deutsche;9000000;Bayern;Ohne Berufsabschluss;203.290
Mrz 25;Frauen;Deutsche;9000000;Bayern;Anerkannter Berufsabschluss;1.531.190
Mrz 25;Frauen;Deutsche;9000000;Bayern;Akademischer Berufsabschluss;479.860
Mrz 25;Frauen;Deutsche;10000000;Saarland;Ohne Berufsabschluss;17.470
Mrz 25;Frauen;Deutsche;10000000;Saarland;Anerkannter Berufsabschluss;109.530
Mrz 25;Frauen;Deutsche;10000000;Saarland;Akademischer Berufsabschluss;23.840
Mrz 25;Frauen;Deutsche;11000000;Berlin;Ohne Berufsabschluss;62.060
Mrz 25;Frauen;Deutsche;11000000;Berlin;Anerkannter Berufsabschluss;330.890
Mrz 25;Frauen;Deutsche;11000000;Berlin;Akademischer Berufsabschluss;226.760
Mrz 25;Frauen;Deutsche;12000000;Brandenburg;Ohne Berufsabschluss;28.180
Mrz 25;Frauen;Deutsche;12000000;Brandenburg;Anerkannter Berufsabschluss;268.130
Mrz 25;Frauen;Deutsche;12000000;Brandenburg;Akademischer Berufsabschluss;63.690
Mrz 25;Frauen;Deutsche;13000000;Mecklenburg-Vorpommern;Ohne Berufsabschluss;20.470
Mrz 25;Frauen;Deutsche;13000000;Mecklenburg-Vorpommern;Anerkannter Berufsabschluss;193.980
Mrz 25;Frauen;Deutsche;13000000;Mecklenburg-Vorpommern;Akademischer Berufsabschluss;42.230
Mrz 25;Frauen;Deutsche;14000000;Sachsen;Ohne Berufsabschluss;48.250
Mrz 25;Frauen;Deutsche;14000000;Sachsen;Anerkannter Berufsabschluss;501.360
Mrz 25;Frauen;Deutsche;14000000;Sachsen;Akademischer Berufsabschluss;147.970
Mrz 25;Frauen;Deutsche;15000000;Sachsen-Anhalt;Ohne Berufsabschluss;24.280
Mrz 25;Frauen;Deutsche;15000000;Sachsen-Anhalt;Anerkannter Berufsabschluss;266.780
Mrz 25;Frauen;Deutsche;15000000;Sachsen-Anhalt;Akademischer Berufsabschluss;54.330
Mrz 25;Frauen;Deutsche;16000000;Thüringen;Ohne Berufsabschluss;21.970
Mrz 25;Frauen;Deutsche;16000000;Thüringen;Anerkannter Berufsabschluss;258.190
Mrz 25;Frauen;Deutsche;16000000;Thüringen;Akademischer Berufsabschluss;57.060
Feb 25;Frauen;Ausländer;1000000;Schleswig-Holstein;Ohne Berufsabschluss;11.190
Feb 25;Frauen;Ausländer;1000000;Schleswig-Holstein;Anerkannter Berufsabschluss;12.900
Feb 25;Frauen;Ausländer;1000000;Schleswig-Holstein;Akademischer Berufsabschluss;8.130
Feb 25;Frauen;Ausländer;2000000;Hamburg;Ohne Berufsabschluss;15.490
Feb 25;Frauen;Ausländer;2000000;Hamburg;Anerkannter Berufsabschluss;19.600
Feb 25;Frauen;Ausländer;2000000;Hamburg;Akademischer Berufsabschluss;22.000
Feb 25;Frauen;Ausländer;3000000;Niedersachsen;Ohne Berufsabschluss;37.960
Feb 25;Frauen;Ausländer;3000000;Niedersachsen;Anerkannter Berufsabschluss;44.400
Feb 25;Frauen;Ausländer;3000000;Niedersachsen;Akademischer Berufsabschluss;26.960
Feb 25;Frauen;Ausländer;4000000;Bremen;Ohne Berufsabschluss;5.080
Feb 25;Frauen;Ausländer;4000000;Bremen;Anerkannter Berufsabschluss;5.690
Feb 25;Frauen;Ausländer;4000000;Bremen;Akademischer Berufsabschluss;4.620
Feb 25;Frauen;Ausländer;5000000;Nordrhein-Westfalen;Ohne Berufsabschluss;116.370
Feb 25;Frauen;Ausländer;5000000;Nordrhein-Westfalen;Anerkannter Berufsabschluss;135.290
Feb 25;Frauen;Ausländer;5000000;Nordrhein-Westfalen;Akademischer Berufsabschluss;86.540
Feb 25;Frauen;Ausländer;6000000;Hessen;Ohne Berufsabschluss;48.610
Feb 25;Frauen;Ausländer;6000000;Hessen;Anerkannter Berufsabschluss;67.240
Feb 25;Frauen;Ausländer;6000000;Hessen;Akademischer Berufsabschluss;54.830
Feb 25;Frauen;Ausländer;7000000;Rheinland-Pfalz;Ohne Berufsabschluss;22.230
Feb 25;Frauen;Ausländer;7000000;Rheinland-Pfalz;Anerkannter Berufsabschluss;29.170
Feb 25;Frauen;Ausländer;7000000;Rheinland-Pfalz;Akademischer Berufsabschluss;15.410
Feb 25;Frauen;Ausländer;8000000;Baden-Württemberg;Ohne Berufsabschluss;100.130
Feb 25;Frauen;Ausländer;8000000;Baden-Württemberg;Anerkannter Berufsabschluss;146.720
Feb 25;Frauen;Ausländer;8000000;Baden-Württemberg;Akademischer Berufsabschluss;79.730
Feb 25;Frauen;Ausländer;9000000;Bayern;Ohne Berufsabschluss;97.200
Feb 25;Frauen;Ausländer;9000000;Bayern;Anerkannter Berufsabschluss;156.820
Feb 25;Frauen;Ausländer;9000000;Bayern;Akademischer Berufsabschluss;114.760
Feb 25;Frauen;Ausländer;10000000;Saarland;Ohne Berufsabschluss;5.810
Feb 25;Frauen;Ausländer;10000000;Saarland;Anerkannter Berufsabschluss;8.100
Feb 25;Frauen;Ausländer;10000000;Saarland;Akademischer Berufsabschluss;3.970
Feb 25;Frauen;Ausländer;11000000;Berlin;Ohne Berufsabschluss;23.920
Feb 25;Frauen;Ausländer;11000000;Berlin;Anerkannter Berufsabschluss;30.190
Feb 25;Frauen;Ausländer;11000000;Berlin;Akademischer Berufsabschluss;62.660
Feb 25;Frauen;Ausländer;12000000;Brandenburg;Ohne Berufsabschluss;6.690
Feb 25;Frauen;Ausländer;12000000;Brandenburg;Anerkannter Berufsabschluss;10.290
Feb 25;Frauen;Ausländer;12000000;Brandenburg;Akademischer Berufsabschluss;9.820
Feb 25;Frauen;Ausländer;13000000;Mecklenburg-Vorpommern;Ohne Berufsabschluss;2.880
Feb 25;Frauen;Ausländer;13000000;Mecklenburg-Vorpommern;Anerkannter Berufsabschluss;4.760
Feb 25;Frauen;Ausländer;13000000;Mecklenburg-Vorpommern;Akademischer Berufsabschluss;4.240
Feb 25;Frauen;Ausländer;14000000;Sachsen;Ohne Berufsabschluss;9.020
Feb 25;Frauen;Ausländer;14000000;Sachsen;Anerkannter Berufsabschluss;16.080
Feb 25;Frauen;Ausländer;14000000;Sachsen;Akademischer Berufsabschluss;16.990
Feb 25;Frauen;Ausländer;15000000;Sachsen-Anhalt;Ohne Berufsabschluss;4.480
Feb 25;Frauen;Ausländer;15000000;Sachsen-Anhalt;Anerkannter Berufsabschluss;5.560
Feb 25;Frauen;Ausländer;15000000;Sachsen-Anhalt;Akademischer Berufsabschluss;5.380
Feb 25;Frauen;Ausländer;16000000;Thüringen;Ohne Berufsabschluss;6.400
Feb 25;Frauen;Ausländer;16000000;Thüringen;Anerkannter Berufsabschluss;7.880
Feb 25;Frauen;Ausländer;16000000;Thüringen;Akademischer Berufsabschluss;6.400
Feb 25;Frauen;Deutsche;1000000;Schleswig-Holstein;Ohne Berufsabschluss;47.550
Feb 25;Frauen;Deutsche;1000000;Schleswig-Holstein;Anerkannter Berufsabschluss;319.750
Feb 25;Frauen;Deutsche;1000000;Schleswig-Holstein;Akademischer Berufsabschluss;72.840
Feb 25;Frauen;Deutsche;2000000;Hamburg;Ohne Berufsabschluss;41.090
Feb 25;Frauen;Deutsche;2000000;Hamburg;Anerkannter Berufsabschluss;224.450
Feb 25;Frauen;Deutsche;2000000;Hamburg;Akademischer Berufsabschluss;134.020
Feb 25;Frauen;Deutsche;3000000;Niedersachsen;Ohne Berufsabschluss;132.850
Feb 25;Frauen;Deutsche;3000000;Niedersachsen;Anerkannter Berufsabschluss;904.630
Feb 25;Frauen;Deutsche;3000000;Niedersachsen;Akademischer Berufsabschluss;209.740
Feb 25;Frauen;Deutsche;4000000;Bremen;Ohne Berufsabschluss;14.510
Feb 25;Frauen;Deutsche;4000000;Bremen;Anerkannter Berufsabschluss;81.400
Feb 25;Frauen;Deutsche;4000000;Bremen;Akademischer Berufsabschluss;29.850
Feb 25;Frauen;Deutsche;5000000;Nordrhein-Westfalen;Ohne Berufsabschluss;348.850
Feb 25;Frauen;Deutsche;5000000;Nordrhein-Westfalen;Anerkannter Berufsabschluss;1.846.130
Feb 25;Frauen;Deutsche;5000000;Nordrhein-Westfalen;Akademischer Berufsabschluss;575.980
Feb 25;Frauen;Deutsche;6000000;Hessen;Ohne Berufsabschluss;109.080
Feb 25;Frauen;Deutsche;6000000;Hessen;Anerkannter Berufsabschluss;630.420
Feb 25;Frauen;Deutsche;6000000;Hessen;Akademischer Berufsabschluss;254.530
Feb 25;Frauen;Deutsche;7000000;Rheinland-Pfalz;Ohne Berufsabschluss;68.890
Feb 25;Frauen;Deutsche;7000000;Rheinland-Pfalz;Anerkannter Berufsabschluss;419.420
Feb 25;Frauen;Deutsche;7000000;Rheinland-Pfalz;Akademischer Berufsabschluss;96.750
Feb 25;Frauen;Deutsche;8000000;Baden-Württemberg;Ohne Berufsabschluss;200.080
Feb 25;Frauen;Deutsche;8000000;Baden-Württemberg;Anerkannter Berufsabschluss;1.198.770
Feb 25;Frauen;Deutsche;8000000;Baden-Württemberg;Akademischer Berufsabschluss;403.600
Feb 25;Frauen;Deutsche;9000000;Bayern;Ohne Berufsabschluss;206.060
Feb 25;Frauen;Deutsche;9000000;Bayern;Anerkannter Berufsabschluss;1.529.840
Feb 25;Frauen;Deutsche;9000000;Bayern;Akademischer Berufsabschluss;478.300
Feb 25;Frauen;Deutsche;10000000;Saarland;Ohne Berufsabschluss;17.840
Feb 25;Frauen;Deutsche;10000000;Saarland;Anerkannter Berufsabschluss;110.840
Feb 25;Frauen;Deutsche;10000000;Saarland;Akademischer Berufsabschluss;24.950
Feb 25;Frauen;Deutsche;11000000;Berlin;Ohne Berufsabschluss;62.660
Feb 25;Frauen;Deutsche;11000000;Berlin;Anerkannter Berufsabschluss;331.520
Feb 25;Frauen;Deutsche;11000000;Berlin;Akademischer Berufsabschluss;226.700
Feb 25;Frauen;Deutsche;12000000;Brandenburg;Ohne Berufsabschluss;28.390
Feb 25;Frauen;Deutsche;12000000;Brandenburg;Anerkannter Berufsabschluss;267.750
Feb 25;Frauen;Deutsche;12000000;Brandenburg;Akademischer Berufsabschluss;63.420
Feb 25;Frauen;Deutsche;13000000;Mecklenburg-Vorpommern;Ohne Berufsabschluss;20.760
Feb 25;Frauen;Deutsche;13000000;Mecklenburg-Vorpommern;Anerkannter Berufsabschluss;193.270
Feb 25;Frauen;Deutsche;13000000;Mecklenburg-Vorpommern;Akademischer Berufsabschluss;42.070
Feb 25;Frauen;Deutsche;14000000;Sachsen;Ohne Berufsabschluss;48.930
Feb 25;Frauen;Deutsche;14000000;Sachsen;Anerkannter Berufsabschluss;501.290
Feb 25;Frauen;Deutsche;14000000;Sachsen;Akademischer Berufsabschluss;147.500
Feb 25;Frauen;Deutsche;15000000;Sachsen-Anhalt;Ohne Berufsabschluss;24.610
Feb 25;Frauen;Deutsche;15000000;Sachsen-Anhalt;Anerkannter Berufsabschluss;266.900
Feb 25;Frauen;Deutsche;15000000;Sachsen-Anhalt;Akademischer Berufsabschluss;54.390
Feb 25;Frauen;Deutsche;16000000;Thüringen;Ohne Berufsabschluss;22.320
Feb 25;Frauen;Deutsche;16000000;Thüringen;Anerkannter Berufsabschluss;258.230
Feb 25;Frauen;Deutsche;16000000;Thüringen;Akademischer Berufsabschluss;56.270
Jan 25;Frauen;Ausländer;1000000;Schleswig-Holstein;Ohne Berufsabschluss;11.190
Jan 25;Frauen;Ausländer;1000000;Schleswig-Holstein;Anerkannter Berufsabschluss;12.820
Jan 25;Frauen;Ausländer;1000000;Schleswig-Holstein;Akademischer Berufsabschluss;7.990
Jan 25;Frauen;Ausländer;2000000;Hamburg;Ohne Berufsabschluss;15.430
Jan 25;Frauen;Ausländer;2000000;Hamburg;Anerkannter Berufsabschluss;19.430
Jan 25;Frauen;Ausländer;2000000;Hamburg;Akademischer Berufsabschluss;21.730
Jan 25;Frauen;Ausländer;3000000;Niedersachsen;Ohne Berufsabschluss;37.870
Jan 25;Frauen;Ausländer;3000000;Niedersachsen;Anerkannter Berufsabschluss;43.960
Jan 25;Frauen;Ausländer;3000000;Niedersachsen;Akademischer Berufsabschluss;26.620
Jan 25;Frauen;Ausländer;4000000;Bremen;Ohne Berufsabschluss;5.070
Jan 25;Frauen;Ausländer;4000000;Bremen;Anerkannter Berufsabschluss;5.610
Jan 25;Frauen;Ausländer;4000000;Bremen;Akademischer Berufsabschluss;4.580
Jan 25;Frauen;Ausländer;5000000;Nordrhein-Westfalen;Ohne Berufsabschluss;116.400
Jan 25;Frauen;Ausländer;5000000;Nordrhein-Westfalen;Anerkannter Berufsabschluss;134.330
Jan 25;Frauen;Ausländer;5000000;Nordrhein-Westfalen;Akademischer Berufsabschluss;85.810
Jan 25;Frauen;Ausländer;6000000;Hessen;Ohne Berufsabschluss;48.610
Jan 25;Frauen;Ausländer;6000000;Hessen;Anerkannter Berufsabschluss;66.850
Jan 25;Frauen;Ausländer;6000000;Hessen;Akademischer Berufsabschluss;54.360
Jan 25;Frauen;Ausländer;7000000;Rheinland-Pfalz;Ohne Berufsabschluss;22.200
Jan 25;Frauen;Ausländer;7000000;Rheinland-Pfalz;Anerkannter Berufsabschluss;28.910
Jan 25;Frauen;Ausländer;7000000;Rheinland-Pfalz;Akademischer Berufsabschluss;15.280
Jan 25;Frauen;Ausländer;8000000;Baden-Württemberg;Ohne Berufsabschluss;100.210
Jan 25;Frauen;Ausländer;8000000;Baden-Württemberg;Anerkannter Berufsabschluss;145.800
Jan 25;Frauen;Ausländer;8000000;Baden-Württemberg;Akademischer Berufsabschluss;79.060
Jan 25;Frauen;Ausländer;9000000;Bayern;Ohne Berufsabschluss;97.120
Jan 25;Frauen;Ausländer;9000000;Bayern;Anerkannter Berufsabschluss;155.830
Jan 25;Frauen;Ausländer;9000000;Bayern;Akademischer Berufsabschluss;113.870
Jan 25;Frauen;Ausländer;10000000;Saarland;Ohne Berufsabschluss;5.820
Jan 25;Frauen;Ausländer;10000000;Saarland;Anerkannter Berufsabschluss;7.980
Jan 25;Frauen;Ausländer;10000000;Saarland;Akademischer Berufsabschluss;3.890
Jan 25;Frauen;Ausländer;11000000;Berlin;Ohne Berufsabschluss;23.850
Jan 25;Frauen;Ausländer;11000000;Berlin;Anerkannter Berufsabschluss;29.970
Jan 25;Frauen;Ausländer;11000000;Berlin;Akademischer Berufsabschluss;62.290
Jan 25;Frauen;Ausländer;12000000;Brandenburg;Ohne Berufsabschluss;6.590
Jan 25;Frauen;Ausländer;12000000;Brandenburg;Anerkannter Berufsabschluss;10.210
Jan 25;Frauen;Ausländer;12000000;Brandenburg;Akademischer Berufsabschluss;9.710
Jan 25;Frauen;Ausländer;13000000;Mecklenburg-Vorpommern;Ohne Berufsabschluss;2.830
Jan 25;Frauen;Ausländer;13000000;Mecklenburg-Vorpommern;Anerkannter Berufsabschluss;4.620
Jan 25;Frauen;Ausländer;13000000;Mecklenburg-Vorpommern;Akademischer Berufsabschluss;4.180
Jan 25;Frauen;Ausländer;14000000;Sachsen;Ohne Berufsabschluss;8.970
Jan 25;Frauen;Ausländer;14000000;Sachsen;Anerkannter Berufsabschluss;16.000
Jan 25;Frauen;Ausländer;14000000;Sachsen;Akademischer Berufsabschluss;16.860
Jan 25;Frauen;Ausländer;15000000;Sachsen-Anhalt;Ohne Berufsabschluss;4.450
Jan 25;Frauen;Ausländer;15000000;Sachsen-Anhalt;Anerkannter Berufsabschluss;5.460
Jan 25;Frauen;Ausländer;15000000;Sachsen-Anhalt;Akademischer Berufsabschluss;5.270
Jan 25;Frauen;Ausländer;16000000;Thüringen;Ohne Berufsabschluss;6.390
Jan 25;Frauen;Ausländer;16000000;Thüringen;Anerkannter Berufsabschluss;7.810
Jan 25;Frauen;Ausländer;16000000;Thüringen;Akademischer Berufsabschluss;6.340
Jan 25;Frauen;Deutsche;1000000;Schleswig-Holstein;Ohne Berufsabschluss;48.570
Jan 25;Frauen;Deutsche;1000000;Schleswig-Holstein;Anerkannter Berufsabschluss;319.160
Jan 25;Frauen;Deutsche;1000000;Schleswig-Holstein;Akademischer Berufsabschluss;72.500
Jan 25;Frauen;Deutsche;2000000;Hamburg;Ohne Berufsabschluss;41.130
Jan 25;Frauen;Deutsche;2000000;Hamburg;Anerkannter Berufsabschluss;223.380
Jan 25;Frauen;Deutsche;2000000;Hamburg;Akademischer Berufsabschluss;133.290
Jan 25;Frauen;Deutsche;3000000;Niedersachsen;Ohne Berufsabschluss;135.560
Jan 25;Frauen;Deutsche;3000000;Niedersachsen;Anerkannter Berufsabschluss;902.990
Jan 25;Frauen;Deutsche;3000000;Niedersachsen;Akademischer Berufsabschluss;208.680
Jan 25;Frauen;Deutsche;4000000;Bremen;Ohne Berufsabschluss;14.690
Jan 25;Frauen;Deutsche;4000000;Bremen;Anerkannter Berufsabschluss;81.260
Jan 25;Frauen;Deutsche;4000000;Bremen;Akademischer Berufsabschluss;29.850
Jan 25;Frauen;Deutsche;5000000;Nordrhein-Westfalen;Ohne Berufsabschluss;354.570
Jan 25;Frauen;Deutsche;5000000;Nordrhein-Westfalen;Anerkannter Berufsabschluss;1.843.720
Jan 25;Frauen;Deutsche;5000000;Nordrhein-Westfalen;Akademischer Berufsabschluss;574.770
Jan 25;Frauen;Deutsche;6000000;Hessen;Ohne Berufsabschluss;110.870
Jan 25;Frauen;Deutsche;6000000;Hessen;Anerkannter Berufsabschluss;629.660
Jan 25;Frauen;Deutsche;6000000;Hessen;Akademischer Berufsabschluss;253.540
Jan 25;Frauen;Deutsche;7000000;Rheinland-Pfalz;Ohne Berufsabschluss;69.950
Jan 25;Frauen;Deutsche;7000000;Rheinland-Pfalz;Anerkannter Berufsabschluss;418.890
Jan 25;Frauen;Deutsche;7000000;Rheinland-Pfalz;Akademischer Berufsabschluss;96.410
Jan 25;Frauen;Deutsche;8000000;Baden-Württemberg;Ohne Berufsabschluss;203.990
Jan 25;Frauen;Deutsche;8000000;Baden-Württemberg;Anerkannter Berufsabschluss;1.196.470
Jan 25;Frauen;Deutsche;8000000;Baden-Württemberg;Akademischer Berufsabschluss;401.720
Jan 25;Frauen;Deutsche;9000000;Bayern;Ohne Berufsabschluss;210.500
Jan 25;Frauen;Deutsche;9000000;Bayern;Anerkannter Berufsabschluss;1.527.970
Jan 25;Frauen;Deutsche;9000000;Bayern;Akademischer Berufsabschluss;476.960
Jan 25;Frauen;Deutsche;10000000;Saarland;Ohne Berufsabschluss;18.020
Jan 25;Frauen;Deutsche;10000000;Saarland;Anerkannter Berufsabschluss;109.500
Jan 25;Frauen;Deutsche;10000000;Saarland;Akademischer Berufsabschluss;23.760
Jan 25;Frauen;Deutsche;11000000;Berlin;Ohne Berufsabschluss;63.130
Jan 25;Frauen;Deutsche;11000000;Berlin;Anerkannter Berufsabschluss;331.360
Jan 25;Frauen;Deutsche;11000000;Berlin;Akademischer Berufsabschluss;226.740
Jan 25;Frauen;Deutsche;12000000;Brandenburg;Ohne Berufsabschluss;28.950
Jan 25;Frauen;Deutsche;12000000;Brandenburg;Anerkannter Berufsabschluss;267.640
Jan 25;Frauen;Deutsche;12000000;Brandenburg;Akademischer Berufsabschluss;63.340
Jan 25;Frauen;Deutsche;13000000;Mecklenburg-Vorpommern;Ohne Berufsabschluss;21.260
Jan 25;Frauen;Deutsche;13000000;Mecklenburg-Vorpommern;Anerkannter Berufsabschluss;192.880
Jan 25;Frauen;Deutsche;13000000;Mecklenburg-Vorpommern;Akademischer Berufsabschluss;42.030
Jan 25;Frauen;Deutsche;14000000;Sachsen;Ohne Berufsabschluss;49.930
Jan 25;Frauen;Deutsche;14000000;Sachsen;Anerkannter Berufsabschluss;501.840
Jan 25;Frauen;Deutsche;14000000;Sachsen;Akademischer Berufsabschluss;147.510
Jan 25;Frauen;Deutsche;15000000;Sachsen-Anhalt;Ohne Berufsabschluss;24.980
Jan 25;Frauen;Deutsche;15000000;Sachsen-Anhalt;Anerkannter Berufsabschluss;266.760
Jan 25;Frauen;Deutsche;15000000;Sachsen-Anhalt;Akademischer Berufsabschluss;54.130
